Filename_1,Filename_2,Similarity_score
WB_Jalpaigu_Tani06875_1611410000_CGKDZO_8774.wav,WB_Jalpaigu_Tani06875_1611400000_CGKDZO_8774.wav,1.0
WB_Jalpaigu_Tani06875_1611410000_CGKDZO_8774.wav,WB_Jalpaigu_Tani06875_1611400000_CGKDZO_8774.wav,1.0
KA_Mysore_92665542_1524000000_DDIAT_238795.wav,KA_Mysore_92665542_1523590000_DDIAT_238795.wav,1.0
KA_Mysore_92665542_1524000000_DDIAT_238795.wav,KA_Mysore_92665542_1523590000_DDIAT_238795.wav,1.0
KA_Bijapur_01239238_1404180000_BHGGFM_363781.wav,KA_Bijapur_01239238_1404030000_BHGGFM_363781.wav,1.0
KA_Bijapur_01239238_1404180000_BHGGFM_363781.wav,KA_Bijapur_01239238_1404030000_BHGGFM_363781.wav,1.0
KA_Bijapur_51191523_1119390000_BHECHCOS_356592.wav,KA_Bijapur_51191523_1119400000_BHECHCOS_356592.wav,1.0
KA_Bijapur_51191523_1119390000_BHECHCOS_356592.wav,KA_Bijapur_51191523_1119400000_BHECHCOS_356592.wav,1.0
BR_Araria_Juga65357_0440580000_UPVNGT_44000.wav,BR_Araria_Juga65357_0440570000_UPVNGT_44000.wav,1.0
BR_Araria_Juga65357_0440580000_UPVNGT_44000.wav,BR_Araria_Juga65357_0440570000_UPVNGT_44000.wav,1.0
BR_Begusara_Rake30068_1154320000_BHECHFE_144976.wav,KA_Mysore_19336590_1851220000_KTMTD_152879.wav,0.697
WB_North24P_16740510_1617290000_APVFIM_180006.wav,WB_North24P_16740510_1617300000_APVFIM_180006.wav,1.0
WB_North24P_16740510_1617290000_APVFIM_180006.wav,WB_North24P_16740510_1617300000_APVFIM_180006.wav,1.0
BR_Samastip_05949023_1026080000_CGKDOTHER_301475.wav,BR_Samastip_05949023_1026070000_CGKDOTHER_301475.wav,1.0
BR_Samastip_05949023_1026080000_CGKDOTHER_301475.wav,BR_Samastip_05949023_1026070000_CGKDOTHER_301475.wav,1.0
UK_Uttarkashi_56458456_1644150000_UKUFOS_221823.wav,UK_Uttarkashi_56458456_1644140000_UKUFOS_221823.wav,1.0
UK_Uttarkashi_56458456_1644150000_UKUFOS_221823.wav,UK_Uttarkashi_56458456_1644140000_UKUFOS_221823.wav,1.0
BR_Samastip_52907605_1051410000_CGBTGS_96820.wav,BR_Samastip_52907605_1051400000_CGBTGS_96820.wav,1.0
BR_Samastip_52907605_1051410000_CGBTGS_96820.wav,BR_Samastip_52907605_1051400000_CGBTGS_96820.wav,1.0
BR_Araria_Abhi93498_1831030000_BHARFN_352808.wav,BR_Araria_Abhi93498_1830480000_BHARFN_352808.wav,1.0
BR_Araria_Abhi93498_1831030000_BHARFN_352808.wav,BR_Araria_Abhi93498_1830480000_BHARFN_352808.wav,1.0
KA_Bijapur_51191523_1103380000_APATLK_63760.wav,KA_Bijapur_51191523_1103360000_APATLK_63760.wav,1.0
KA_Bijapur_51191523_1103380000_APATLK_63760.wav,KA_Bijapur_51191523_1103360000_APATLK_63760.wav,1.0
UP_Muzzaffa_Ujja93434_1701560000_UPMNWAS_343990.wav,UP_Muzzaffa_Ujja93434_1701570000_UPMNWAS_343990.wav,1.0
UP_Muzzaffa_Ujja93434_1701560000_UPMNWAS_343990.wav,UP_Muzzaffa_Ujja93434_1701570000_UPMNWAS_343990.wav,1.0
UP_Gorakhpur_Sach83944_0753020000_UPGPFR_736.wav,UP_Gorakhpur_Sach83944_0753060000_UPGPFR_736.wav,1.0
UP_Gorakhpur_Sach83944_0753020000_UPGPFR_736.wav,UP_Gorakhpur_Sach83944_0753060000_UPGPFR_736.wav,1.0
MH_Pune_Bhav66937_0932310000_MRPWOHS_18448.wav,MH_Pune_Bhav66937_0928060000_MRPWOHS_18448.wav,1.0
MH_Pune_Bhav66937_0932310000_MRPWOHS_18448.wav,MH_Pune_Bhav66937_0928060000_MRPWOHS_18448.wav,1.0
BR_Samastip_20885138_0902250000_WBMLMA_8835.wav,BR_Samastip_20885138_0902090000_WBMLMA_8835.wav,1.0
BR_Samastip_20885138_0902250000_WBMLMA_8835.wav,BR_Samastip_20885138_0902090000_WBMLMA_8835.wav,1.0
JH_Sahebganj_52455201_0754490000_TGKNAP_80045.wav,JH_Sahebganj_52455201_0754510000_TGKNAP_80045.wav,1.0
JH_Sahebganj_52455201_0754490000_TGKNAP_80045.wav,JH_Sahebganj_52455201_0754510000_TGKNAP_80045.wav,1.0
UK_Uttarkashi_19853097_1352470000_UKUMT_95295.wav,UK_Uttarkashi_19853097_1352420000_UKUMT_95295.wav,1.0
UK_Uttarkashi_19853097_1352470000_UKUMT_95295.wav,UK_Uttarkashi_19853097_1352420000_UKUMT_95295.wav,1.0
